id,source_wsi,dataset,i,j
9cc87b0bb03d,9,3,13824,24064
9ccd14bfbe15,8,3,20480,14336
9cd1cb8b54d3,10,3,13408,26072
9cd4e720d247,14,3,12299,14753
9ce28429f121,11,3,18389,30737
9ce355afb03d,2,2,19968,14372
9ce5ea1ca8d6,8,3,12288,22528
9d04fe93a8ea,7,3,14336,10240
9d0adf7da542,9,3,15872,13824
9d14ee314751,10,3,17504,18392
9d217b3bb2ed,11,3,08661,44561
9d3297e98c70,13,3,22528,35840
9d33a131b44f,12,3,22016,26112
9d3653466f61,4,2,03584,27136
9d388fec5bf7,6,3,15872,25600
9d4073170786,11,3,04565,30737
9d417eed72a8,4,2,05120,23552
9d422cd4e703,8,3,16384,12288
9d44f01b48cc,12,3,18944,23552
9d61aa09d205,7,3,22016,09216
9d639fbed47a,7,3,13824,27648
9d6734304154,10,3,14944,24536
9d6a91dd7e1c,6,3,10752,34304
9d6cbdb350cc,6,3,19456,07680
9d6eb0063780,14,3,08715,27041
9d7764dfe0c3,9,3,09216,31232
9d8626f69791,13,3,15360,24576
9d883f24f25d,8,3,07680,19456
9d8e026859d7,1,2,12288,06656
9d92977b979c,13,3,11776,23040
9d960e64163f,13,3,24064,30208
9dd456da4104,8,3,06144,24064
9de355b90226,12,3,20992,20992
9de95839c720,7,3,15360,30208
9df55b7f650f,6,3,16384,08704
9dfb5b38e36e,3,2,06144,15360
9dfb82c2e74d,12,3,08192,30208
9e088f689413,8,3,08704,20992
9e0c7ab87b4f,14,3,06667,40865
9e141ef5e3f4,9,3,08192,43008
9e19a777571a,12,3,14336,29184
9e1b8de22598,4,2,03584,24576
9e680918667c,9,3,20480,15872
9e84a04c7fd0,14,3,10763,28577
9e8797fe1a0e,2,2,16896,18468
9e92aa2ad76c,12,3,11776,26112
9ed8f4cafe46,11,3,12245,42001
9ed941a933d0,1,1,05120,41472
9ee955c6d4f0,13,3,17408,29696
9ef2622c8abb,12,3,20992,30208
9f01a2f18555,8,3,07680,11776
9f0af6295681,7,3,18432,12288
9f1f50883ef0,12,3,11264,25600
9f277dd2e945,2,2,15360,12836
9f2bc93693e7,8,3,12800,25088
9f3505b28c08,12,3,20480,20992
9f374edb1d9d,11,3,12245,50193
9f3818cfcf8e,11,3,16341,38929
9f4dedeff91e,14,3,10251,44961
9f4e389f9904,12,3,06144,27648
9f5a5ff35df5,7,3,25600,13824
9f62eba82f40,1,2,07168,08192
9f64d430a4cf,2,1,17920,22528
9f7179333f6f,14,3,06155,34209
9f999c74b67e,1,2,10752,39424
9fa8fe55b2dc,10,3,24160,27608
9faa51aebd67,9,3,16384,24576
9fb3653400bd,9,3,13824,14336
9fc261460d86,13,3,20480,31232
9fd900e9e9b3,12,3,10752,20992
9fda586e72e0,10,3,21600,19928
9fe3c96f7a33,8,3,23040,13312
9fed644aa6c0,10,3,20576,10200
a00315f0cdfb,7,3,24064,13824
a010f103f273,11,3,18901,50193
a01b54d56da1,10,3,16480,25560
a01d6feb1647,12,3,06144,16896
a0316ec821f7,4,2,11776,26624
a05f630a14b5,7,3,10752,06656
a064129a66c5,6,3,21504,10752
a07127ffb424,13,3,22016,30720
a0805d57e69a,6,3,09728,31232
a0807299bd53,2,2,23040,16932
a084179fda2d,7,3,25088,23040
a088f005f934,7,3,16384,27648
a08c589003dd,4,2,11264,22016
a095e9bca66a,14,3,07691,40353
a095f6d9bc74,10,3,24672,28120
a0a9856b9373,14,3,09739,44449
a0acf9081fdc,10,3,18528,27608
a0b075e5ccda,14,3,10251,12193
a0bc95d7661a,11,3,14805,32785
a0c0e4d2953d,14,3,08715,36257
a0f45fbfb1bf,14,3,11275,19361
a0fcf45b12d0,10,3,23136,21464
a0fed17a5bc6,1,2,13824,09216
a12848a1b5f9,3,2,06656,12800
a12f791bf98a,11,3,05589,29713
a135c4ae7700,13,3,10240,30720
a1456f7e456e,6,3,14336,11776
a14dfb47c3ce,11,3,17365,40977
a164a09ca293,9,3,19968,22528
a1672d517164,12,3,17920,26112
a178926d8b4b,12,3,08192,25088
a179731b7497,13,3,22528,40960
a17d02a51380,8,3,22016,16896
a180253c1b17,10,3,20576,27608
a1827206b9be,12,3,14336,24064
a182f8d4e144,6,3,15872,10240
a1982cad7ee9,12,3,22016,22528
a1aba580d3e6,9,3,16384,19968
a1ad4db6a842,3,2,08192,15360
a1c0d9cba355,14,3,09227,40865
a1c9aeba57a3,12,3,09728,30208
a1dacc271f18,6,3,13312,23552
a1dc60ae08b2,12,3,18432,24064
a1dd3c68765a,9,3,16896,25600
a1e0ddf78e58,13,3,26624,26112
a1e821ead370,1,2,09216,07168
a1f3fe545c67,11,3,16853,50193
a201972d06f6,9,3,11264,40960
a2026091cf63,7,3,21504,28672
a2035a7c933c,7,3,15872,32768
a2043ed5f8ca,7,3,11264,12288
a20da56fe8eb,10,3,14944,29144
a211a9b8477e,10,3,18528,14808
a212a174533b,10,3,19040,29144
a2147f7cc47b,12,3,08192,20992
a21efcfc281f,8,3,11776,19456
a21f02d80ffe,6,3,10752,25600
a2284c91cee4,14,3,13323,09121
a2335399a74c,7,3,22528,16896
a24f629a5170,8,3,20480,14848
a25cbea8669c,3,2,10240,04096
a26531b79940,2,1,24576,20992
a266e09ea595,13,3,22016,26112
a274c6c324e2,3,2,08704,05120
a27ffddbba42,3,2,08192,13312
a2853cbd3227,13,3,24064,39936
a29c919947b5,13,3,25088,36864
a29f889679f4,1,2,10240,07680
a2a79d13258e,8,3,16896,09728
a2ac27707ab9,6,3,16384,17920
a2b15f6b3aed,9,3,12800,23552
a2bf1eea5527,11,3,12757,39441
a2c83aa5cf1f,2,1,18432,23552
a2d2d8ca6379,14,3,13323,19873
a2e763e84b68,10,3,14432,26072
a2ea2dba4fe5,13,3,20992,28160
a2f1bc386433,13,3,12800,28672
a2f505d3f756,8,3,06656,22016
a303b4248fbc,8,3,14848,16896
a30b7c596262,8,3,22016,23040
a31eb4787864,6,3,22528,29184
a31f5479d933,8,3,22528,09216
a3283f8d24ab,6,3,12288,13312
a32a65398ad7,4,2,09728,24064
a3438ec72b1d,14,3,13835,19873
a34d3fde892c,1,2,12288,04096
a35c00990333,6,3,22016,12800
a36b81bcf078,4,2,06144,23040
a36c61138ad9,10,3,19552,19928
a36f233f5953,2,1,18944,23552
a373ae26f4f0,2,1,19968,22016
a37af7d60428,9,3,13312,17920
a380048c2315,8,3,10240,11264
a3926b1211d3,2,1,28160,23552
a392e7faefda,8,3,17920,10752
a39d6a1bde96,7,3,24576,29696
a3b4bb908748,14,3,12811,22433
a3ba2b88107b,14,3,11787,17313
a3c270d96288,14,3,06155,37281
a3c547a30742,7,3,20480,32768
a3d7ea34828d,7,3,10240,23552
a3db42046857,11,3,16853,18961
a3e273001980,2,2,14336,12324
a3ebac2db19d,1,1,06656,40448
a3eeeb10c964,8,3,15360,11264
a3f4187c68c7,9,3,10752,36352
a3ffb7e185a0,11,3,17365,27153
a412221181e3,13,3,15872,27136
a413ecb4c7ce,12,3,23552,21504
a418cbf4e695,2,2,22528,19492
a43242dec225,2,2,16896,11812
a44118c53529,13,3,13312,32768
a443390f8b78,10,3,15968,26072
a44370ab145d,1,2,07680,07680
a4452ffa233b,2,2,17408,13348
a447388e5d63,13,3,20992,39424
a4695db63a1f,14,3,11275,44961
a46f555a45ed,8,3,15872,17920
a47dbfc90fc0,9,3,13312,07680
a47e808a2cab,8,3,06656,12800
a4804f1fd2f3,9,3,14336,06144
a48a3d3f50ae,8,3,19968,15872
a4aa58641313,8,3,10240,23040
a4b3d5f2be20,6,3,22016,19456
a4b58c23d4c6,1,1,07168,39424
a4b63d91f173,1,2,10240,02560
a4c869e0d783,10,3,23136,10200
a4c8e8f95bc2,3,2,02048,11264
a4ccac27ed46,3,2,12800,07680
a4d34e292999,4,2,02560,25600
a4deba9078a3,6,3,15872,11776
a4f027cdc65e,1,2,07680,05632
a506c01b4a19,13,3,26624,37888
a50a29bd69ef,2,2,22016,16420
a50bb93f2807,10,3,18016,13272
a50e658bfcfc,14,3,07691,19873
a50f200ad02f,3,2,07168,05632
a5124db19d53,9,3,14848,13312
a524106437ff,11,3,12757,43537
a5274426161d,6,3,11776,23040
a53eee46c765,10,3,19552,09688
a543d3098e08,7,3,15360,11264
a54805f8c131,7,3,18432,16384
a549ab6c79da,8,3,07680,24064
a5547ba0a23f,12,3,18432,17408
a555bc651eff,10,3,12896,14296
a55fc1c8c25d,7,3,24064,06656
a56c9ee588a2,6,3,12288,24064
a579f2afdeed,8,3,22016,13312
a58ccb739cdd,4,2,07168,23552
a5906e1bb50d,8,3,16384,21504
a596cc60ac87,13,3,14336,30720
a59b680b763b,9,3,17920,22016
a5a2b9704dc4,13,3,16896,23040
a5ab2872a910,1,2,11776,08192
a5ac279d8499,8,3,16896,11264
a5b5600b6901,11,3,17877,51729
a5d2521f92cf,8,3,23040,18432
a5de10d79c51,10,3,24672,29656
a5e512a5bd6e,12,3,17408,25600
a5efb0d535af,11,3,08661,48145
a5f11406f0b1,2,2,23552,17444
a60200ee318c,1,1,06656,38400
a61bcf51a3ac,11,3,13269,37905
a61ec913b530,8,3,13824,09728
a6226335a4d8,9,3,15872,26624
a62ba62239e9,10,3,20064,15320
a63fa35aa326,2,2,22016,14372
a6458dffdf7a,7,3,14848,15872
a6465dd2cce2,12,3,11776,25600
a6526eeecee5,1,2,08704,05632
a656327be65b,14,3,08203,35233
a65fdd745f6f,2,1,17920,23552
a661cbfc8464,1,2,15360,10752
a678b4f8c4b1,10,3,23136,24536
a681dde5b7de,3,2,08192,08192
a681e37e5ee5,3,2,10752,08704
a68da5a9335d,2,2,18944,15396
a691fb1d53f0,2,2,15872,11812
a69c8d8d03bd,6,3,18432,30208
a6ac651c2996,6,3,12800,34304
a6bfa0409b82,14,3,11787,07585
a6c16d09ea9b,8,3,12800,10752
a6c7b521acfb,12,3,19968,25088
a6d61b2f1699,3,2,05632,12288
a6d692a2f5a6,7,3,08192,22528
a6dc9f7b815f,8,3,22016,12800
a6f576db7842,12,3,19456,24576
a6f7d333783c,6,3,11264,18944
a6fca9aaa7a7,14,3,11787,19361
a6fda3872936,6,3,20992,22016
a70c1c6aa899,8,3,20992,10240
a70f226d2c0c,10,3,20576,24536
a71c803e81ba,14,3,09227,18849
a71e716560c6,9,3,12800,16896
a72bc00307b2,8,3,20480,09728
a7307c527b85,2,2,21504,17444
a761bffc2273,8,3,16896,18432
a761e4588492,14,3,11275,18849
a76c9a4f745c,3,2,06144,16896
a777d0e89b19,10,3,22624,24536
a7781002dd7b,6,3,13312,16384
a77ad6ac4bee,8,3,06144,14336
a781a956cf0d,7,3,07168,08192
a78a604d96ef,10,3,13408,15832
a78b3611044f,10,3,19552,08152
a78cac99717f,6,3,18944,11776
a78ec28fe7b8,2,2,17408,12324
a7983c72c76f,12,3,13824,26112
a79d6f5fbb5a,8,3,19968,24064
a7a03dcb5485,1,1,06656,39424
a7a9046d96fa,13,3,16384,31232
a7a9c6750cd9,9,3,14336,16384
a7abaeec6063,6,3,13312,19456
a7ada2c2977d,12,3,23552,19968
a7b51309fd81,7,3,12800,13824
a7c3759b9c63,8,3,18432,13312
a7f531f4ae72,11,3,13781,28177
a7f5d852c78c,11,3,05589,47121
a8095a044aa2,14,3,06155,33185
a824aa1a80c4,6,3,20992,12800
a8262fc25cb4,6,3,19456,27648
a82655f6843d,9,3,17920,12288
a82b7977bb8a,7,3,23040,18944
a82c95dab1bc,8,3,14848,22016
a82e49afa7db,8,3,19456,24576
a8411f0c292d,8,3,09728,10752
a8479babffaa,3,2,05632,15360
a849c73df0c9,7,3,08192,06656
a8650dde9f87,8,3,14848,20992
a87e6898194a,8,3,06144,16896
a87f3d749613,14,3,10251,33185
a889818def53,9,3,06656,32256
a88be3e903d6,8,3,16896,23552
a88bead7ca59,2,1,17408,20992
a891b1ffc5a3,3,2,05120,10240
a8a24655ac1c,7,3,15872,20992
a8b98b32fbbb,13,3,14336,31232
a8d5a8af7eaf,7,3,07680,10752
a8dcf7824e9b,1,1,03072,40960
a8eaa112a1b6,3,2,11264,06656
a910c56c8ad2,6,3,20992,34304
a927f79538d5,13,3,14848,31744
a92d41f4d8a8,14,3,14347,30625
a93f34b1cdba,8,3,17920,11264
a945a68cd1e1,6,3,11264,27136
a9480291ef35,14,3,12811,16289
a95d7dbee2a7,11,3,08661,50193
a9653f16e0b6,1,1,06656,43008
a967950a22fd,10,3,20064,18904
a9718ca44c8d,2,2,16896,14372
a977353c25d6,1,1,07680,43008
a97cf17d5977,7,3,17408,08704
a9883e06ceca,13,3,10752,24576
a9a0dd9d1728,11,3,09173,34321
a9b3fcb18cca,12,3,11264,16896
a9b829c0adf7,12,3,15872,19456
a9beefcff91b,7,3,12800,16384
a9db733aae7f,8,3,08704,18944
a9de6e1a6c4d,1,2,11776,05632
a9e1a277d854,12,3,15872,29696
a9e8680cb9ac,12,3,25088,28672
a9eab9752e4a,11,3,07125,51217
a9ec89b71ee6,14,3,11787,23457
a9ef0c11bae2,11,3,05077,43537
a9f283357432,8,3,20992,18944
a9f38bd2f427,3,2,14848,08704
a9f79f0777d1,13,3,11776,30720
a9f8aa3cccf0,1,2,11776,03072
a9fa67774c7a,2,2,22528,20516
a9fc310a06f8,12,3,25088,22016
aa00b7d51d13,9,3,17408,10240
aa038e832e6f,10,3,22112,28120
aa05d1efb6bc,1,2,09216,10752
aa12c4c460a9,12,3,12800,21504
aa14bb211d35,6,3,13312,31744
aa281425c123,6,3,17408,28160
aa38734697f1,10,3,21600,27608
aa3a876a4610,9,3,12800,07680
aa3cac2ce0e9,8,3,18432,23552
aa4956eb2604,14,3,12811,31137
aa4983f2468d,7,3,23552,24064
aa50cb8512dd,12,3,12800,17408
aa5761ee8eda,1,1,10752,41984
aa5f86ddc7ab,14,3,10763,35745
aa6510887906,7,3,07168,28672
aa762ea74f0f,2,2,19456,18980
aa7917126b21,7,3,15872,12800
aa7a3333fa55,3,2,04608,13824
aa7c94bf1316,9,3,16896,24576
aa84b937c1ab,7,3,11776,32768
aa88ca0d5434,10,3,23648,26072
aa89285a0dbd,1,1,03072,38400
aa8d4f871b06,10,3,22112,12248
aa92acbc147d,6,3,23040,15872
aa989f83a794,1,2,11776,02560
aa9bdd748330,6,3,20992,35840
aa9ee3d2ac2d,3,2,04096,10240
aab10a47e280,12,3,09728,22016
aad1cef7f2a8,11,3,15317,24081
aad30f930d6d,1,2,11264,05120
aada3470d522,9,3,07168,26112
aae1a25823e2,10,3,22624,17880
aae7310e1d18,6,3,19456,19968
aafa6a74fc69,13,3,24576,36864
ab01421b9537,12,3,17920,17920
ab0b1f7b2b86,2,2,16384,13348
ab11b0e13446,2,2,17920,18980
ab15682604f8,13,3,11264,27648
ab2d969797d8,3,2,07168,08704
ab4180057e34,14,3,07691,19361
ab454ea36b63,3,2,06656,14336
ab4c4f7ecd0b,13,3,26624,38912
ab570ab79241,12,3,18944,24576
ab6d7248e1fa,8,3,10240,15872
ab6e0c048c1a,7,3,14848,30720
ab7987d2b24f,14,3,09227,44961
ab7c2b3371e9,10,3,21088,10200
ab8fef4d373a,14,3,10763,26529
ab923654ce8e,10,3,21088,14296
ab937023ea93,7,3,19456,29184
ab9b5d4d6059,3,2,12800,03584
ab9f1babfbb7,6,3,18944,24064
abbacf024cb5,1,2,10240,08192
abcab2f8a242,9,3,19456,18432
abd6518fe7bb,6,3,17408,35840
abe1088b3890,1,2,10240,08704
abe8e23f130b,2,1,22016,21504
abee1c20f353,6,3,10752,07168
abfd6c45445d,10,3,13408,30168
ac01a5b71eac,13,3,17408,22528
ac07b1017704,6,3,23040,19968
ac0b1ae319de,9,3,11264,33792
ac14bd6e0793,8,3,13312,18944
ac1f14638460,11,3,15317,32273
ac283f2cefa6,10,3,13920,23512
ac3371c33011,14,3,12811,34721
ac34f9f13036,3,2,07168,06144
ac3a2361c139,9,3,17920,30208
ac435c72fecd,7,3,23552,32768
ac64e9b9e1b9,9,3,06656,34816
ac68833641fe,1,1,08192,43008
ac6a96613755,10,3,19552,16856
ac6d05ce6dd1,1,1,07680,42496
ac6fcbfe2a2d,8,3,10240,10240
ac8e6a4b0258,12,3,25088,17408
ac8f685801d0,1,1,08192,45568
ac91e5a876ca,7,3,17408,28672
ac9e0d71eba9,6,3,11264,28672
acaaa8330f4c,11,3,08149,36881
acbbfa667be0,7,3,16384,14336
acc1bc43c956,10,3,16992,10712
acc4cd29e096,8,3,19456,23040
acd2c19a46b9,8,3,15872,25088
acd2e0f4e767,6,3,17408,21504
acd7fbfcc332,9,3,14848,16896
ace43628b108,1,2,07168,09728
ace5d039b2ae,13,3,24576,41984
ad029b04677e,13,3,12288,31744
ad0363026f05,4,2,03584,23040
ad0bb8782e11,12,3,17920,20480
ad0c6c7ce942,9,3,14848,17920
ad17e638e08c,14,3,09227,43937
ad281a58595b,13,3,23040,41984
ad34c24966f7,13,3,24064,36352
ad3c4858d797,6,3,15872,09728
ad3da7fbacf5,13,3,16384,24064
ad4cabec2278,2,1,21504,22016
ad50876d1f75,9,3,04096,31744
ad514ce901af,10,3,14432,17880
ad590d118152,6,3,20992,19456
ad5a757a1155,8,3,19968,13312
ada5d6fa80aa,1,1,02048,43008
adaa3ee513d9,3,2,03072,11776
adadaeaa3635,1,2,09216,10240
adbcf96b59ab,12,3,21504,22016
adbdef7929c3,7,3,12288,29184
adc1f9443d83,6,3,14848,13312
adc67bf6077e,3,2,11264,08192
add51d3c4a75,8,3,20480,24576
add5a56b2f07,2,2,16896,12324
ade52c1ae3ff,14,3,14347,11169
aded9fb520a3,14,3,10251,24993
adf1327bba60,4,2,10752,21504
adf3ec59d410,10,3,16480,17368
ae0dec34f171,13,3,20992,25600
ae12c535b874,9,3,15872,06144
ae14caf08188,2,2,19968,17956
ae260805d9f9,4,2,12800,24064
ae2ca02f79bb,7,3,11264,20480
ae3d0db62d8e,7,3,15872,11776
ae4641d3fb5f,1,1,04608,45056
ae4c45e820ea,13,3,22528,31744
ae5316fb9320,9,3,13312,18432
ae5584cfc016,14,3,10763,32161
ae713e97266a,10,3,19040,21976
ae7661ceede0,14,3,13835,29601
ae88e6d6b3eb,13,3,24064,28672
ae8c706e153f,12,3,18432,24576
ae8d87504327,6,3,15872,13824
aeb3b1652d26,13,3,24064,34816
aebd653390db,14,3,06155,28065
aebd6f190ec8,10,3,17504,29144
aec4e90274e1,2,2,18432,14372
aef16812206a,2,2,16384,20004
aef5834fc087,9,3,06144,35328
aeff5e31461f,14,3,06667,24481
af0d45248d4a,9,3,12288,10752
af23476af35e,2,2,25088,19492
af366525e734,14,3,10251,21409
af38bb7eda9c,12,3,11776,21504
af4e66073600,13,3,12288,22016
af52d072b855,13,3,12288,24064
af587261a215,1,1,03584,38912
af591b184898,13,3,26624,33280
af73c1964c6a,13,3,09728,30208
af798098f0b5,11,3,07125,33297
af89200358de,3,2,08704,04608
af8982e66925,4,2,10240,24064
af89bd799798,13,3,12800,33280
af950e1d5b64,8,3,10752,09216
af9c61e40ff5,2,1,26624,22016
afaad89ea9dc,13,3,11776,32256
afab915c824f,6,3,19456,32256
afacb633f472,14,3,09739,12193
afae7a7e18bc,13,3,22528,27648
afb2e3481cec,12,3,24064,24576
afc08c82db83,11,3,07125,36881
afddd4682580,6,3,16384,23552
afe3a6d7f7ba,1,2,08192,04608
afe84295b3e7,12,3,22528,23040
afec56e2753d,12,3,13824,28672
afeffc7ce593,8,3,11776,11264
affb456560a3,2,2,15360,15908
b009101b86fd,6,3,17920,14848
b00ac8029782,8,3,10752,20992
b0142028432c,12,3,21504,29184
b01f9cebb82d,9,3,17920,18944
b02329de0edf,6,3,16384,27136
b0289f1161ed,14,3,08715,31649
b0303ee43673,9,3,05632,25088
b040d4064286,10,3,13408,18904
b046c5a5e020,12,3,09216,27648
b049b955b562,8,3,14336,15872
b04db3efff0a,3,2,08704,15360
b05652d3bfe0,10,3,20064,20440
b063f7a3829b,4,2,08192,24576
b075b0b1ddd6,9,3,13824,20480
b07a3ca161e1,12,3,11776,20480
b07af8b17949,12,3,15360,24064
b0868710724d,8,3,10240,24064
b097d6162211,8,3,18944,10240
b09c7dbc930f,13,3,10752,27648
b09ff2e10ce3,11,3,16341,31761
b0a301003c2b,14,3,12811,40353
b0a691302933,11,3,17365,52241
b0b6eeeac30f,6,3,10752,17408
b0bbee076a8d,9,3,17408,11264
b0c4daa418f7,8,3,13824,14336
b0cd9ee5f2f6,10,3,12896,10712
b0d1ff857e33,8,3,18944,17408
b0e39f0a867b,11,3,12245,38417
b0ec2900ed72,2,2,16896,14884
b0fcbfe0fca4,4,2,10752,23552
b105c437010a,13,3,24064,39424
b118fc98fdbe,6,3,18944,05632
b12239b2762f,1,2,08192,04096
b128c311b590,10,3,21088,14808
b12a42b77833,6,3,12288,23552
b133a9ebd9c3,4,2,10752,22528
b1374d055915,1,1,06656,38912
b137de0d8f5c,2,2,14336,11812
b139a54448be,10,3,21088,09688
b1487885e2c2,12,3,08192,21504
b162e452f7c0,14,3,13835,08609
b18e7e5cc11d,11,3,13269,52753
b18ffd011041,12,3,18944,24064
b1972015073e,14,3,06155,32673
b1aef893fd53,2,2,18432,17956
b1b33f12548d,10,3,15456,20440
b1c9a2af1531,3,2,03584,14848
b1cd64703848,7,3,13312,22528
b1e96e5de8b5,14,3,06155,40865
b1fda5380f6d,7,3,18432,30208
b20773efe051,1,1,09728,41984
b207d3320eb2,12,3,09216,19456
b21002334452,9,3,05632,32256
b2106c522f46,4,2,05120,21504
b21f00e6d430,14,3,13835,21409
b24550af8930,8,3,07680,24576
b25143ba361a,10,3,24672,26072
b25b14f27cd6,8,3,21504,09728
b275b8536362,2,2,23552,20516
b2779e7c25cc,3,2,14848,08192
b285fb48d5fd,7,3,20480,16896
b2869bf67f99,13,3,24064,28160
b2889b4ffc3a,10,3,18528,08152
b28b7c6d91df,7,3,10240,14848
b28f27449989,14,3,08203,08609
b29ab50ca7aa,1,2,11264,10240
b2a68d833c4f,11,3,16341,42513
b2ad7e6a2cd5,9,3,11776,27136
b2b6e746fc0d,8,3,18944,12800
b2b9ed703b21,9,3,17408,27648
b2cc8638706a,14,3,12299,34209
b2d9d6c03685,11,3,05589,30737
b2e28a0849fb,2,1,18432,21504
b30063911bdf,8,3,22528,13312
b30450ddac03,13,3,20480,35840
b30c1bc24eab,3,2,02048,15360
b31385ba3ef3,7,3,08704,32768
b318f19f6973,14,3,13835,44449
b326d8d4d945,10,3,23136,16856
b33b341e15d7,13,3,13312,28160
b33b5d719eec,10,3,24160,12760
b347ed66ba6b,11,3,15829,23569
b35f2cb6f02b,10,3,21088,08664
b36855424313,13,3,14336,21504
b3688df232d9,14,3,13323,31137
b36ce3b81c46,6,3,20480,20992
b36f28986045,1,1,03584,41472
b3789b2435e7,6,3,10752,07680
b394dfe9e8f9,11,3,17877,23569
b396923d16f9,14,3,06667,30113
b39e851964c1,14,3,08203,14753
b3a73f22e1d1,14,3,13835,11681
b3b282f5c1c9,14,3,14347,46497
b3ba9f3b252b,7,3,15872,22528
b3e1b3925d24,2,2,16896,15396
b3e25ccabb61,6,3,14336,07168
b3ee5e7bcf74,4,2,11264,26624
b3f7643b414d,13,3,25088,33280
b3f7ccd53ea3,6,3,10240,13824
b41c20b0f9f3,14,3,07179,23969
b41e054438a2,9,3,10240,31232
b433ed5554f9,11,3,06613,34321
b438098ada2b,11,3,09173,28689
b43ce07fa99e,8,3,16384,24064
b44814b042fc,3,2,09728,05120
b448d0d74008,8,3,07168,15360
b454fe1b98f8,1,1,09216,38912
b45712dcd8cf,13,3,11776,24576
b4598f8d84f8,3,2,04608,12288
b45c0c02b9d9,8,3,12288,24064
b4681ae9b186,12,3,10240,29696
b46ee3e769eb,11,3,10709,19473
b4a04b570c0e,10,3,20576,21976
b4a153ea1fc8,1,2,11776,04096
b4a2176536f7,9,3,05632,41472
b4a7813b8e2b,3,2,14848,07680
b4a985fc75cd,3,2,03584,14336
b4b1a90b54d4,9,3,07168,36864
b4b3a54d152b,7,3,20480,16384
b4c1915603bb,11,3,16853,32785
b4c503d8044d,11,3,10709,40465
b4d84a739823,11,3,09685,39953
b4e28b41b729,13,3,16384,27648
b4f72ce0fee8,7,3,12800,29696
b4f7fe4a8d52,14,3,07179,19361
b4fcc0b786a0,10,3,14944,09688
b50d2d996c44,9,3,18432,15872
b50d9b7c01c4,1,1,02560,41472
b5113e7df5a8,8,3,12800,22528
b518a1088930,6,3,18944,34304
b5193804161e,9,3,11264,25088
b51f5a12b975,14,3,08203,31649
b52a92ab965a,8,3,09216,21504
b52d598547f8,8,3,16384,10240
b52d7a6bb731,10,3,15968,17368
b536a42ff57c,14,3,06155,18337
b55574e9ffa2,8,3,21504,13312
b574b8a3c5a4,8,3,16896,22016
b580938084e3,10,3,21088,15320
b581b38fc0e1,9,3,10240,40448
b58e44339b3c,14,3,12299,23969
b5a3744549d6,9,3,09216,28160
b5a686c5eebc,10,3,18528,30168
b5abb870f0f0,8,3,22016,19968
b5b716ced4d9,6,3,12800,10752
b5c0c936c4ab,6,3,23040,33792
b5c43be5d4c1,11,3,16341,30737
b5d2a7a4d2f1,13,3,09216,27136
b5dae0d400f7,8,3,21504,15360
b5e587291e61,14,3,09227,27553
b5e5e2970afb,2,1,15872,20992
b5e872d4915a,7,3,10240,07168
b5f0453b4c6d,1,2,10752,05632
b5fd37a562e5,11,3,10197,31761
b5fd779060ad,10,3,18528,10712
b60548df753c,14,3,08715,29089
b608aa0dc6f3,10,3,16480,19928
b60a8ff6c33d,6,3,09728,30208
b611ea83a103,13,3,13824,23040
b61df791ad16,10,3,21088,19928
b6219a22e5e3,4,2,06656,22528
b63650c923a7,1,2,07680,06656
b6395d5c113f,1,1,10752,45568
b65103242286,10,3,21600,17368
b65b998886ac,14,3,13323,07585
b66706461afa,12,3,07680,17920
b668f7c18ef6,3,2,05632,16384
b66b9bbbf167,3,2,08192,15872
b67951cda6f8,3,2,03584,16384
b67f45f65fdc,13,3,21504,28672
b680700d5e57,4,2,10240,25088
b68a2e3b48bd,4,2,02560,22528
b69b329e28b5,6,3,12800,20992
b6ae66536b86,6,3,19456,35840
b6b3f0aa8bec,7,3,12288,12288
b6b64d37a32a,8,3,09728,11264
b6bc1663b283,14,3,12299,11169
b6bd1420734e,12,3,23552,22016
b6cab61725f6,6,3,13824,29696
b6e0eb93d1d7,3,2,08192,04608
b6e5ce1d7a9a,14,3,12811,16801
b6e8e2f0ebe6,10,3,17504,13272
b6f4ce5d3054,6,3,15360,29696
b7060272c8ec,14,3,10763,34721
b70f287c9844,14,3,08715,38817
b71ef18faf60,14,3,10251,09633
b728bb99e6c8,3,2,05120,14848
b72ce47d803b,2,1,25088,22528
b72e482c2ab4,8,3,13824,13824
b72ef6e349f3,12,3,09728,23040
b7345a39018d,9,3,12800,10240
b73eecd5a942,7,3,12800,26112
b73efafa7477,1,1,04608,38400
b75175854a5e,13,3,12800,32256
b752bdb80975,10,3,23648,08664
b7543619701a,7,3,14336,13312
b76ed6fd7617,9,3,19968,28160
b77a62ff15ed,3,2,07680,02560
b78c3f072465,2,2,24576,17444
b78d9c7ba51b,12,3,12800,23552
b798306ab780,3,2,04096,13312
b798a80f3da4,4,2,02048,22016
b79c4bb9fa24,7,3,09728,22528
b7a0cd347fc8,7,3,08192,11776
b7a474e1c773,8,3,18432,19456
b7ab3f28e574,4,2,12800,25088
b7b03430b8e1,14,3,12811,40865
b7bb87adf86e,10,3,14944,13784
b7c67f3da866,11,3,08149,52241
b7c74385b99e,13,3,20992,29696
b7cc74829b2c,7,3,16384,23040
b80164d0c10e,11,3,14805,27153
b8099bd36576,6,3,13312,28160
b81344618c28,9,3,18432,17408
b815cc48bb76,1,2,08192,05632
b81707133ec4,8,3,08704,24576
b81969ec548f,10,3,13920,08664
